Fill Factor,Pitch,Duty Cycle,Theta,Lambda,Transmission,Mode
0.6,5.00E-07,0.72,5,1.31E-06,8.71E-05, TM
0.6,5.00E-07,0.72,5,1.31E-06,9.46E-05, TM
0.6,5.00E-07,0.72,5,1.31E-06,0.000108825, TM
0.6,5.00E-07,0.72,5,1.31E-06,0.000126012, TM
0.6,5.00E-07,0.72,5,1.30E-06,0.000143129, TM
0.6,5.00E-07,0.72,5,1.30E-06,0.000159768, TM
0.6,5.00E-07,0.72,5,1.30E-06,0.00017831, TM
0.6,5.00E-07,0.72,5,1.30E-06,0.000202249, TM
0.6,5.00E-07,0.72,5,1.70E-06,-0.000128105, TE
0.6,5.00E-07,0.72,5,1.70E-06,-0.00013511, TE
0.6,5.00E-07,0.72,5,1.69E-06,-0.000140394, TE
0.6,5.00E-07,0.72,5,1.69E-06,-0.000142245, TE
0.6,5.00E-07,0.72,5,1.69E-06,-0.0001395, TE
0.6,5.00E-07,0.72,5,1.69E-06,-0.000132281, TE
0.6,5.00E-07,0.72,5,1.68E-06,-0.000122079, TE
0.6,5.00E-07,0.72,5,1.68E-06,-0.000111096, TE
0.6,5.00E-07,0.72,5,1.68E-06,-0.000101199, TE
0.6,5.00E-07,0.72,5,1.68E-06,-9.31E-05, TE
0.6,5.00E-07,0.72,5,1.67E-06,-8.60E-05, TE
0.6,5.00E-07,0.72,5,1.67E-06,-7.85E-05, TE
0.6,5.00E-07,0.72,5,1.67E-06,-6.96E-05, TE
0.6,5.00E-07,0.72,5,1.67E-06,-5.92E-05, TE
0.6,5.00E-07,0.72,5,1.66E-06,-4.87E-05, TE
0.6,5.00E-07,0.72,5,1.66E-06,-4.00E-05, TE
0.6,5.00E-07,0.72,5,1.66E-06,-3.49E-05, TE
0.6,5.00E-07,0.72,5,1.66E-06,-3.36E-05, TE
0.6,5.00E-07,0.72,5,1.65E-06,-3.55E-05, TE
0.6,5.00E-07,0.72,5,1.65E-06,-3.92E-05, TE
0.6,5.00E-07,0.72,5,1.65E-06,-4.37E-05, TE
0.6,5.00E-07,0.72,5,1.65E-06,-4.87E-05, TE
0.6,5.00E-07,0.72,5,1.64E-06,-5.48E-05, TE
0.6,5.00E-07,0.72,5,1.64E-06,-6.23E-05, TE
0.6,5.00E-07,0.72,5,1.64E-06,-7.08E-05, TE
0.6,5.00E-07,0.72,5,1.64E-06,-7.90E-05, TE
0.6,5.00E-07,0.72,5,1.63E-06,-8.50E-05, TE
0.6,5.00E-07,0.72,5,1.63E-06,-8.77E-05, TE
0.6,5.00E-07,0.72,5,1.63E-06,-8.71E-05, TE
0.6,5.00E-07,0.72,5,1.63E-06,-8.47E-05, TE
0.6,5.00E-07,0.72,5,1.62E-06,-8.25E-05, TE
0.6,5.00E-07,0.72,5,1.62E-06,-8.17E-05, TE
0.6,5.00E-07,0.72,5,1.62E-06,-8.23E-05, TE
0.6,5.00E-07,0.72,5,1.62E-06,-8.29E-05, TE
0.6,5.00E-07,0.72,5,1.62E-06,-8.18E-05, TE
0.6,5.00E-07,0.72,5,1.61E-06,-7.78E-05, TE
0.6,5.00E-07,0.72,5,1.61E-06,-7.12E-05, TE
0.6,5.00E-07,0.72,5,1.61E-06,-6.33E-05, TE
0.6,5.00E-07,0.72,5,1.61E-06,-5.59E-05, TE
0.6,5.00E-07,0.72,5,1.60E-06,-5.03E-05, TE
0.6,5.00E-07,0.72,5,1.60E-06,-4.66E-05, TE
0.6,5.00E-07,0.72,5,1.60E-06,-4.44E-05, TE
0.6,5.00E-07,0.72,5,1.60E-06,-4.29E-05, TE
0.6,5.00E-07,0.72,5,1.59E-06,-4.16E-05, TE
0.6,5.00E-07,0.72,5,1.59E-06,-4.07E-05, TE
0.6,5.00E-07,0.72,5,1.59E-06,-4.04E-05, TE
0.6,5.00E-07,0.72,5,1.59E-06,-4.09E-05, TE
0.6,5.00E-07,0.72,5,1.58E-06,-4.19E-05, TE
0.6,5.00E-07,0.72,5,1.58E-06,-4.29E-05, TE
0.6,5.00E-07,0.72,5,1.58E-06,-4.36E-05, TE
0.6,5.00E-07,0.72,5,1.58E-06,-4.41E-05, TE
0.6,5.00E-07,0.72,5,1.58E-06,-4.51E-05, TE
0.6,5.00E-07,0.72,5,1.57E-06,-4.73E-05, TE
0.6,5.00E-07,0.72,5,1.57E-06,-5.07E-05, TE
0.6,5.00E-07,0.72,5,1.57E-06,-5.46E-05, TE
0.6,5.00E-07,0.72,5,1.57E-06,-5.78E-05, TE
0.6,5.00E-07,0.72,5,1.56E-06,-5.93E-05, TE
0.6,5.00E-07,0.72,5,1.56E-06,-5.91E-05, TE
0.6,5.00E-07,0.72,5,1.56E-06,-5.80E-05, TE
0.6,5.00E-07,0.72,5,1.56E-06,-5.73E-05, TE
0.6,5.00E-07,0.72,5,1.56E-06,-5.79E-05, TE
0.6,5.00E-07,0.72,5,1.55E-06,-5.94E-05, TE
0.6,5.00E-07,0.72,5,1.55E-06,-6.04E-05, TE
0.6,5.00E-07,0.72,5,1.55E-06,-5.92E-05, TE
0.6,5.00E-07,0.72,5,1.55E-06,-5.52E-05, TE
0.6,5.00E-07,0.72,5,1.54E-06,-4.92E-05, TE
0.6,5.00E-07,0.72,5,1.54E-06,-4.36E-05, TE
0.6,5.00E-07,0.72,5,1.54E-06,-4.11E-05, TE
0.6,5.00E-07,0.72,5,1.54E-06,-4.32E-05, TE
0.6,5.00E-07,0.72,5,1.54E-06,-4.98E-05, TE
0.6,5.00E-07,0.72,5,1.53E-06,-5.86E-05, TE
0.6,5.00E-07,0.72,5,1.53E-06,-6.72E-05, TE
0.6,5.00E-07,0.72,5,1.53E-06,-7.38E-05, TE
0.6,5.00E-07,0.72,5,1.53E-06,-7.84E-05, TE
0.6,5.00E-07,0.72,5,1.53E-06,-8.25E-05, TE
0.6,5.00E-07,0.72,5,1.52E-06,-8.77E-05, TE
0.6,5.00E-07,0.72,5,1.52E-06,-9.44E-05, TE
0.6,5.00E-07,0.72,5,1.52E-06,-0.000101248, TE
0.6,5.00E-07,0.72,5,1.52E-06,-0.000105793, TE
0.6,5.00E-07,0.72,5,1.51E-06,-0.000106317, TE
0.6,5.00E-07,0.72,5,1.51E-06,-0.000102954, TE
0.6,5.00E-07,0.72,5,1.51E-06,-9.78E-05, TE
0.6,5.00E-07,0.72,5,1.51E-06,-9.33E-05, TE
0.6,5.00E-07,0.72,5,1.51E-06,-9.08E-05, TE
0.6,5.00E-07,0.72,5,1.50E-06,-8.89E-05, TE
0.6,5.00E-07,0.72,5,1.50E-06,-8.46E-05, TE
0.6,5.00E-07,0.72,5,1.50E-06,-7.55E-05, TE
0.6,5.00E-07,0.72,5,1.50E-06,-6.33E-05, TE
0.6,5.00E-07,0.72,5,1.50E-06,-5.46E-05, TE
0.6,5.00E-07,0.72,5,1.49E-06,-6.02E-05, TE
0.6,5.00E-07,0.72,5,1.49E-06,-9.05E-05, TE
0.6,5.00E-07,0.72,5,1.49E-06,-0.000151243, TE
0.6,5.00E-07,0.72,5,1.49E-06,-0.00024044, TE
0.6,5.00E-07,0.72,5,1.49E-06,-0.00034795, TE
0.6,5.00E-07,0.72,5,1.48E-06,-0.000458478, TE
0.6,5.00E-07,0.72,5,1.48E-06,-0.000555546, TE
0.6,5.00E-07,0.72,5,1.48E-06,-0.00062469, TE
0.6,5.00E-07,0.72,5,1.48E-06,-0.000654813, TE
0.6,5.00E-07,0.72,5,1.48E-06,-0.000638374, TE
0.6,5.00E-07,0.72,5,1.47E-06,-0.000572245, TE
0.6,5.00E-07,0.72,5,1.47E-06,-0.000460683, TE
0.6,5.00E-07,0.72,5,1.47E-06,-0.000319983, TE
0.6,5.00E-07,0.72,5,1.47E-06,-0.000182147, TE
0.6,5.00E-07,0.72,5,1.47E-06,-9.39E-05, TE
0.6,5.00E-07,0.72,5,1.46E-06,-0.000108489, TE
0.6,5.00E-07,0.72,5,1.46E-06,-0.000271616, TE
0.6,5.00E-07,0.72,5,1.46E-06,-0.000605265, TE
0.6,5.00E-07,0.72,5,1.46E-06,-0.00109669, TE
0.6,5.00E-07,0.72,5,1.46E-06,-0.0016974, TE
0.6,5.00E-07,0.72,5,1.45E-06,-0.00233367, TE
0.6,5.00E-07,0.72,5,1.45E-06,-0.00292501, TE
0.6,5.00E-07,0.72,5,1.45E-06,-0.00340386, TE
0.6,5.00E-07,0.72,5,1.45E-06,-0.00372993, TE
0.6,5.00E-07,0.72,5,1.45E-06,-0.00389578, TE
0.6,5.00E-07,0.72,5,1.45E-06,-0.00392453, TE
0.6,5.00E-07,0.72,5,1.44E-06,-0.00386343, TE
0.6,5.00E-07,0.72,5,1.44E-06,-0.00377686, TE
0.6,5.00E-07,0.72,5,1.44E-06,-0.00373907, TE
0.6,5.00E-07,0.72,5,1.44E-06,-0.00382432, TE
0.6,5.00E-07,0.72,5,1.44E-06,-0.00409106, TE
0.6,5.00E-07,0.72,5,1.43E-06,-0.00456045, TE
0.6,5.00E-07,0.72,5,1.43E-06,-0.00519524, TE
0.6,5.00E-07,0.72,5,1.43E-06,-0.00588983, TE
0.6,5.00E-07,0.72,5,1.43E-06,-0.00648212, TE
0.6,5.00E-07,0.72,5,1.43E-06,-0.00679102, TE
0.6,5.00E-07,0.72,5,1.42E-06,-0.00667184, TE
0.6,5.00E-07,0.72,5,1.42E-06,-0.00607098, TE
0.6,5.00E-07,0.72,5,1.42E-06,-0.00505714, TE
0.6,5.00E-07,0.72,5,1.42E-06,-0.00381258, TE
0.6,5.00E-07,0.72,5,1.42E-06,-0.00258284, TE
0.6,5.00E-07,0.72,5,1.42E-06,-0.00160105, TE
0.6,5.00E-07,0.72,5,1.41E-06,-0.00101533, TE
0.6,5.00E-07,0.72,5,1.41E-06,-0.000847802, TE
0.6,5.00E-07,0.72,5,1.41E-06,-0.00100111, TE
0.6,5.00E-07,0.72,5,1.41E-06,-0.00130862, TE
0.6,5.00E-07,0.72,5,1.41E-06,-0.00160571, TE
0.6,5.00E-07,0.72,5,1.40E-06,-0.00179164, TE
0.6,5.00E-07,0.72,5,1.40E-06,-0.00185726, TE
0.6,5.00E-07,0.72,5,1.40E-06,-0.00187009, TE
0.6,5.00E-07,0.72,5,1.40E-06,-0.0019279, TE
0.6,5.00E-07,0.72,5,1.40E-06,-0.00210471, TE
0.6,5.00E-07,0.72,5,1.40E-06,-0.00241417, TE
0.6,5.00E-07,0.72,5,1.39E-06,-0.00280551, TE
0.6,5.00E-07,0.72,5,1.39E-06,-0.00319162, TE
0.6,5.00E-07,0.72,5,1.39E-06,-0.00349563, TE
0.6,5.00E-07,0.72,5,1.39E-06,-0.00369722, TE
0.6,5.00E-07,0.72,5,1.39E-06,-0.00386231, TE
0.6,5.00E-07,0.72,5,1.39E-06,-0.00414795, TE
0.6,5.00E-07,0.72,5,1.38E-06,-0.00478202, TE
0.6,5.00E-07,0.72,5,1.38E-06,-0.00602183, TE
0.6,5.00E-07,0.72,5,1.38E-06,-0.00809816, TE
0.6,5.00E-07,0.72,5,1.38E-06,-0.0111528, TE
0.6,5.00E-07,0.72,5,1.38E-06,-0.0151819, TE
0.6,5.00E-07,0.72,5,1.37E-06,-0.0200025, TE
0.6,5.00E-07,0.72,5,1.37E-06,-0.025261, TE
0.6,5.00E-07,0.72,5,1.37E-06,-0.030498, TE
0.6,5.00E-07,0.72,5,1.37E-06,-0.0352626, TE
0.6,5.00E-07,0.72,5,1.37E-06,-0.0392519, TE
0.6,5.00E-07,0.72,5,1.37E-06,-0.0424266, TE
0.6,5.00E-07,0.72,5,1.36E-06,-0.0450538, TE
0.6,5.00E-07,0.72,5,1.36E-06,-0.0476446, TE
0.6,5.00E-07,0.72,5,1.36E-06,-0.0507926, TE
0.6,5.00E-07,0.72,5,1.36E-06,-0.0549615, TE
0.6,5.00E-07,0.72,5,1.36E-06,-0.0602988, TE
0.6,5.00E-07,0.72,5,1.36E-06,-0.0665514, TE
0.6,5.00E-07,0.72,5,1.35E-06,-0.0731243, TE
0.6,5.00E-07,0.72,5,1.35E-06,-0.0792683, TE
0.6,5.00E-07,0.72,5,1.35E-06,-0.0843283, TE
0.6,5.00E-07,0.72,5,1.35E-06,-0.0879558, TE
0.6,5.00E-07,0.72,5,1.35E-06,-0.0902019, TE
0.6,5.00E-07,0.72,5,1.35E-06,-0.091454, TE
0.6,5.00E-07,0.72,5,1.34E-06,-0.0922459, TE
0.6,5.00E-07,0.72,5,1.34E-06,-0.0930215, TE
0.6,5.00E-07,0.72,5,1.34E-06,-0.0939509, TE
0.6,5.00E-07,0.72,5,1.34E-06,-0.0948715, TE
0.6,5.00E-07,0.72,5,1.34E-06,-0.0953708, TE
0.6,5.00E-07,0.72,5,1.34E-06,-0.0949695, TE
0.6,5.00E-07,0.72,5,1.33E-06,-0.0933186, TE
0.6,5.00E-07,0.72,5,1.33E-06,-0.0903314, TE
0.6,5.00E-07,0.72,5,1.33E-06,-0.0861987, TE
0.6,5.00E-07,0.72,5,1.33E-06,-0.081295, TE
0.6,5.00E-07,0.72,5,1.33E-06,-0.0760264, TE
0.6,5.00E-07,0.72,5,1.33E-06,-0.070691, TE
0.6,5.00E-07,0.72,5,1.33E-06,-0.06541, TE
0.6,5.00E-07,0.72,5,1.32E-06,-0.0601467, TE
0.6,5.00E-07,0.72,5,1.32E-06,-0.0547927, TE
0.6,5.00E-07,0.72,5,1.32E-06,-0.04927, TE
0.6,5.00E-07,0.72,5,1.32E-06,-0.0436016, TE
0.6,5.00E-07,0.72,5,1.32E-06,-0.0379209, TE
0.6,5.00E-07,0.72,5,1.32E-06,-0.0324266, TE
0.6,5.00E-07,0.72,5,1.31E-06,-0.0273114, TE
0.6,5.00E-07,0.72,5,1.31E-06,-0.0227016, TE
0.6,5.00E-07,0.72,5,1.31E-06,-0.0186341, TE
0.6,5.00E-07,0.72,5,1.31E-06,-0.015074, TE
0.6,5.00E-07,0.72,5,1.31E-06,-0.0119571, TE
0.6,5.00E-07,0.72,5,1.31E-06,-0.00923143, TE
0.6,5.00E-07,0.72,5,1.30E-06,-0.00687809, TE
0.6,5.00E-07,0.72,5,1.30E-06,-0.00490585, TE
0.6,5.00E-07,0.72,5,1.30E-06,-0.00332775, TE
0.6,5.00E-07,0.72,5,1.30E-06,-0.00213671, TE
0.2,5.00E-07,0.8,5,1.70E-06,-5.77E-05, TM
0.2,5.00E-07,0.8,5,1.70E-06,-5.65E-05, TM
0.2,5.00E-07,0.8,5,1.69E-06,-5.68E-05, TM
0.2,5.00E-07,0.8,5,1.69E-06,-5.90E-05, TM
0.2,5.00E-07,0.8,5,1.69E-06,-6.30E-05, TM
0.2,5.00E-07,0.8,5,1.69E-06,-6.84E-05, TM
0.2,5.00E-07,0.8,5,1.68E-06,-7.42E-05, TM
0.2,5.00E-07,0.8,5,1.68E-06,-7.91E-05, TM
0.2,5.00E-07,0.8,5,1.68E-06,-8.19E-05, TM
0.2,5.00E-07,0.8,5,1.68E-06,-8.12E-05, TM
0.2,5.00E-07,0.8,5,1.67E-06,-7.65E-05, TM
0.2,5.00E-07,0.8,5,1.67E-06,-6.76E-05, TM
0.2,5.00E-07,0.8,5,1.67E-06,-5.51E-05, TM
0.2,5.00E-07,0.8,5,1.67E-06,-3.96E-05, TM
0.2,5.00E-07,0.8,5,1.66E-06,-2.14E-05, TM
0.2,5.00E-07,0.8,5,1.66E-06,-3.93E-07, TM
0.2,5.00E-07,0.8,5,1.66E-06,2.41E-05, TM
0.2,5.00E-07,0.8,5,1.66E-06,5.30E-05, TM
0.2,5.00E-07,0.8,5,1.65E-06,8.65E-05, TM
0.2,5.00E-07,0.8,5,1.65E-06,0.000123819, TM
0.2,5.00E-07,0.8,5,1.65E-06,0.000163162, TM
0.2,5.00E-07,0.8,5,1.65E-06,0.000201798, TM
0.2,5.00E-07,0.8,5,1.64E-06,0.00023692, TM
0.2,5.00E-07,0.8,5,1.64E-06,0.000266269, TM
0.2,5.00E-07,0.8,5,1.64E-06,0.000288472, TM
0.2,5.00E-07,0.8,5,1.64E-06,0.000302917, TM
0.2,5.00E-07,0.8,5,1.63E-06,0.000309285, TM
0.2,5.00E-07,0.8,5,1.63E-06,0.000307096, TM
0.2,5.00E-07,0.8,5,1.63E-06,0.000295547, TM
0.2,5.00E-07,0.8,5,1.63E-06,0.000273821, TM
0.2,5.00E-07,0.8,5,1.62E-06,0.000241716, TM
0.2,5.00E-07,0.8,5,1.62E-06,0.000200293, TM
0.2,5.00E-07,0.8,5,1.62E-06,0.000152181, TM
0.2,5.00E-07,0.8,5,1.62E-06,0.00010138, TM
0.2,5.00E-07,0.8,5,1.62E-06,5.26E-05, TM
0.2,5.00E-07,0.8,5,1.61E-06,1.03E-05, TM
0.2,5.00E-07,0.8,5,1.61E-06,-2.19E-05, TM
0.2,5.00E-07,0.8,5,1.61E-06,-4.19E-05, TM
0.2,5.00E-07,0.8,5,1.61E-06,-4.94E-05, TM
0.2,5.00E-07,0.8,5,1.60E-06,-4.51E-05, TM
0.2,5.00E-07,0.8,5,1.60E-06,-3.10E-05, TM
0.2,5.00E-07,0.8,5,1.60E-06,-9.75E-06, TM
0.2,5.00E-07,0.8,5,1.60E-06,1.60E-05, TM
0.2,5.00E-07,0.8,5,1.59E-06,4.37E-05, TM
0.2,5.00E-07,0.8,5,1.59E-06,7.11E-05, TM
0.2,5.00E-07,0.8,5,1.59E-06,9.68E-05, TM
0.2,5.00E-07,0.8,5,1.59E-06,0.000119882, TM
0.2,5.00E-07,0.8,5,1.58E-06,0.000139778, TM
0.2,5.00E-07,0.8,5,1.58E-06,0.00015621, TM
0.2,5.00E-07,0.8,5,1.58E-06,0.000168759, TM
0.2,5.00E-07,0.8,5,1.58E-06,0.000176794, TM
0.2,5.00E-07,0.8,5,1.58E-06,0.000179533, TM
0.2,5.00E-07,0.8,5,1.57E-06,0.000176289, TM
0.2,5.00E-07,0.8,5,1.57E-06,0.000166772, TM
0.2,5.00E-07,0.8,5,1.57E-06,0.000151355, TM
0.2,5.00E-07,0.8,5,1.57E-06,0.00013122, TM
0.2,5.00E-07,0.8,5,1.56E-06,0.000108365, TM
0.2,5.00E-07,0.8,5,1.56E-06,8.55E-05, TM
0.2,5.00E-07,0.8,5,1.56E-06,6.58E-05, TM
0.2,5.00E-07,0.8,5,1.56E-06,5.29E-05, TM
0.2,5.00E-07,0.8,5,1.56E-06,5.04E-05, TM
0.2,5.00E-07,0.8,5,1.55E-06,6.15E-05, TM
0.2,5.00E-07,0.8,5,1.55E-06,8.87E-05, TM
0.2,5.00E-07,0.8,5,1.55E-06,0.000133743, TM
0.2,5.00E-07,0.8,5,1.55E-06,0.000196413, TM
0.2,5.00E-07,0.8,5,1.54E-06,0.000274909, TM
0.2,5.00E-07,0.8,5,1.54E-06,0.000365467, TM
0.2,5.00E-07,0.8,5,1.54E-06,0.000462558, TM
0.2,5.00E-07,0.8,5,1.54E-06,0.000559361, TM
0.2,5.00E-07,0.8,5,1.54E-06,0.000648521, TM
0.2,5.00E-07,0.8,5,1.53E-06,0.000723105, TM
0.2,5.00E-07,0.8,5,1.53E-06,0.000777576, TM
0.2,5.00E-07,0.8,5,1.53E-06,0.00080855, TM
0.2,5.00E-07,0.8,5,1.53E-06,0.000815126, TM
0.2,5.00E-07,0.8,5,1.53E-06,0.000798707, TM
0.2,5.00E-07,0.8,5,1.52E-06,0.000762363, TM
0.2,5.00E-07,0.8,5,1.52E-06,0.000710001, TM
0.2,5.00E-07,0.8,5,1.52E-06,0.0006456, TM
0.2,5.00E-07,0.8,5,1.52E-06,0.000572777, TM
0.2,5.00E-07,0.8,5,1.51E-06,0.000494739, TM
0.2,5.00E-07,0.8,5,1.51E-06,0.000414498, TM
0.2,5.00E-07,0.8,5,1.51E-06,0.000335122, TM
0.2,5.00E-07,0.8,5,1.51E-06,0.000259794, TM
0.2,5.00E-07,0.8,5,1.51E-06,0.000191596, TM
0.2,5.00E-07,0.8,5,1.50E-06,0.000133116, TM
0.2,5.00E-07,0.8,5,1.50E-06,8.61E-05, TM
0.2,5.00E-07,0.8,5,1.50E-06,5.12E-05, TM
0.2,5.00E-07,0.8,5,1.50E-06,2.83E-05, TM
0.2,5.00E-07,0.8,5,1.50E-06,1.67E-05, TM
0.2,5.00E-07,0.8,5,1.49E-06,1.54E-05, TM
0.2,5.00E-07,0.8,5,1.49E-06,2.33E-05, TM
0.2,5.00E-07,0.8,5,1.49E-06,3.91E-05, TM
0.2,5.00E-07,0.8,5,1.49E-06,6.09E-05, TM
0.2,5.00E-07,0.8,5,1.49E-06,8.61E-05, TM
0.2,5.00E-07,0.8,5,1.48E-06,0.000111587, TM
0.2,5.00E-07,0.8,5,1.48E-06,0.000134035, TM
0.2,5.00E-07,0.8,5,1.48E-06,0.000150466, TM
0.2,5.00E-07,0.8,5,1.48E-06,0.00015893, TM
0.2,5.00E-07,0.8,5,1.48E-06,0.000158826, TM
0.2,5.00E-07,0.8,5,1.47E-06,0.000150873, TM
0.2,5.00E-07,0.8,5,1.47E-06,0.00013676, TM
0.2,5.00E-07,0.8,5,1.47E-06,0.000118609, TM
0.2,5.00E-07,0.8,5,1.47E-06,9.85E-05, TM
0.2,5.00E-07,0.8,5,1.47E-06,7.80E-05, TM
0.2,5.00E-07,0.8,5,1.46E-06,5.85E-05, TM
0.2,5.00E-07,0.8,5,1.46E-06,4.05E-05, TM
0.2,5.00E-07,0.8,5,1.46E-06,2.48E-05, TM
0.2,5.00E-07,0.8,5,1.46E-06,1.17E-05, TM
0.2,5.00E-07,0.8,5,1.46E-06,1.43E-06, TM
0.2,5.00E-07,0.8,5,1.45E-06,-5.89E-06, TM
0.2,5.00E-07,0.8,5,1.45E-06,-1.04E-05, TM
0.2,5.00E-07,0.8,5,1.45E-06,-1.23E-05, TM
0.2,5.00E-07,0.8,5,1.45E-06,-1.20E-05, TM
0.2,5.00E-07,0.8,5,1.45E-06,-9.98E-06, TM
0.2,5.00E-07,0.8,5,1.45E-06,-6.41E-06, TM
0.2,5.00E-07,0.8,5,1.44E-06,-1.34E-06, TM
0.2,5.00E-07,0.8,5,1.44E-06,5.31E-06, TM
0.2,5.00E-07,0.8,5,1.44E-06,1.36E-05, TM
0.2,5.00E-07,0.8,5,1.44E-06,2.36E-05, TM
0.2,5.00E-07,0.8,5,1.44E-06,3.50E-05, TM
0.2,5.00E-07,0.8,5,1.43E-06,4.75E-05, TM
0.2,5.00E-07,0.8,5,1.43E-06,6.07E-05, TM
0.2,5.00E-07,0.8,5,1.43E-06,7.44E-05, TM
0.2,5.00E-07,0.8,5,1.43E-06,8.85E-05, TM
0.2,5.00E-07,0.8,5,1.43E-06,0.000103048, TM
0.2,5.00E-07,0.8,5,1.42E-06,0.000117933, TM
0.2,5.00E-07,0.8,5,1.42E-06,0.000132565, TM
0.2,5.00E-07,0.8,5,1.42E-06,0.000145865, TM
0.2,5.00E-07,0.8,5,1.42E-06,0.00015643, TM
0.2,5.00E-07,0.8,5,1.42E-06,0.000162967, TM
0.2,5.00E-07,0.8,5,1.42E-06,0.000164826, TM
0.2,5.00E-07,0.8,5,1.41E-06,0.000162402, TM
0.2,5.00E-07,0.8,5,1.41E-06,0.000157188, TM
0.2,5.00E-07,0.8,5,1.41E-06,0.000151445, TM
0.2,5.00E-07,0.8,5,1.41E-06,0.000147605, TM
0.2,5.00E-07,0.8,5,1.41E-06,0.000147652, TM
0.2,5.00E-07,0.8,5,1.40E-06,0.00015275, TM
0.2,5.00E-07,0.8,5,1.40E-06,0.000163218, TM
0.2,5.00E-07,0.8,5,1.40E-06,0.000178803, TM
0.2,5.00E-07,0.8,5,1.40E-06,0.000199033, TM
0.2,5.00E-07,0.8,5,1.40E-06,0.000223428, TM
0.2,5.00E-07,0.8,5,1.40E-06,0.000251454, TM
0.2,5.00E-07,0.8,5,1.39E-06,0.000282285, TM
0.2,5.00E-07,0.8,5,1.39E-06,0.000314583, TM
0.2,5.00E-07,0.8,5,1.39E-06,0.000346496, TM
0.2,5.00E-07,0.8,5,1.39E-06,0.000375987, TM
0.2,5.00E-07,0.8,5,1.39E-06,0.000401375, TM
0.2,5.00E-07,0.8,5,1.39E-06,0.000421852, TM
0.2,5.00E-07,0.8,5,1.38E-06,0.000437701, TM
0.2,5.00E-07,0.8,5,1.38E-06,0.00045007, TM
0.2,5.00E-07,0.8,5,1.38E-06,0.000460405, TM
0.2,5.00E-07,0.8,5,1.38E-06,0.000469775, TM
0.2,5.00E-07,0.8,5,1.38E-06,0.000478444, TM
0.2,5.00E-07,0.8,5,1.37E-06,0.000485885, TM
0.2,5.00E-07,0.8,5,1.37E-06,0.000491231, TM
0.2,5.00E-07,0.8,5,1.37E-06,0.000493937, TM
0.2,5.00E-07,0.8,5,1.37E-06,0.000494319, TM
0.2,5.00E-07,0.8,5,1.37E-06,0.000493669, TM
0.2,5.00E-07,0.8,5,1.37E-06,0.000493887, TM
0.2,5.00E-07,0.8,5,1.36E-06,0.000496777, TM
0.2,5.00E-07,0.8,5,1.36E-06,0.000503341, TM
0.2,5.00E-07,0.8,5,1.36E-06,0.000513422, TM
0.2,5.00E-07,0.8,5,1.36E-06,0.000525846, TM
0.2,5.00E-07,0.8,5,1.36E-06,0.000539024, TM
0.2,5.00E-07,0.8,5,1.36E-06,0.000551686, TM
0.2,5.00E-07,0.8,5,1.35E-06,0.000563392, TM
0.2,5.00E-07,0.8,5,1.35E-06,0.000574526, TM
0.2,5.00E-07,0.8,5,1.35E-06,0.000585746, TM
0.2,5.00E-07,0.8,5,1.35E-06,0.000597148, TM
0.2,5.00E-07,0.8,5,1.35E-06,0.000607557, TM
0.2,5.00E-07,0.8,5,1.35E-06,0.000614364, TM
0.2,5.00E-07,0.8,5,1.34E-06,0.00061407, TM
0.2,5.00E-07,0.8,5,1.34E-06,0.000603421, TM
0.2,5.00E-07,0.8,5,1.34E-06,0.00058066, TM
0.2,5.00E-07,0.8,5,1.34E-06,0.000546399, TM
0.2,5.00E-07,0.8,5,1.34E-06,0.000503693, TM
0.2,5.00E-07,0.8,5,1.34E-06,0.000457278, TM
0.2,5.00E-07,0.8,5,1.33E-06,0.000412265, TM
0.2,5.00E-07,0.8,5,1.33E-06,0.000372823, TM
0.2,5.00E-07,0.8,5,1.33E-06,0.000341354, TM
0.2,5.00E-07,0.8,5,1.33E-06,0.00031842, TM
0.2,5.00E-07,0.8,5,1.33E-06,0.000303297, TM
0.2,5.00E-07,0.8,5,1.33E-06,0.000294776, TM
0.2,5.00E-07,0.8,5,1.33E-06,0.000291764, TM
0.2,5.00E-07,0.8,5,1.32E-06,0.000293416, TM
0.2,5.00E-07,0.8,5,1.32E-06,0.000298853, TM
0.2,5.00E-07,0.8,5,1.32E-06,0.000306769, TM
0.2,5.00E-07,0.8,5,1.32E-06,0.000315314, TM
0.2,5.00E-07,0.8,5,1.32E-06,0.000322444, TM
0.2,5.00E-07,0.8,5,1.32E-06,0.000326636, TM
0.2,5.00E-07,0.8,5,1.31E-06,0.000327588, TM
0.2,5.00E-07,0.8,5,1.31E-06,0.000326473, TM
0.2,5.00E-07,0.8,5,1.31E-06,0.000325513, TM
0.2,5.00E-07,0.8,5,1.31E-06,0.000327013, TM
0.2,5.00E-07,0.8,5,1.31E-06,0.000332284, TM
0.2,5.00E-07,0.8,5,1.31E-06,0.00034103, TM
0.2,5.00E-07,0.8,5,1.30E-06,0.000351531, TM
0.2,5.00E-07,0.8,5,1.30E-06,0.000361565, TM
0.2,5.00E-07,0.8,5,1.30E-06,0.000369626, TM
0.2,5.00E-07,0.8,5,1.30E-06,0.000375782, TM
0.2,5.00E-07,0.8,5,1.70E-06,-4.17E-05, TE
0.2,5.00E-07,0.8,5,1.70E-06,-3.87E-05, TE
0.2,5.00E-07,0.8,5,1.69E-06,-3.85E-05, TE
